cell_id	leiden	cell_type
Composite-TMA-28_22265	6	Epithelial proliferative
Composite-TMA-28_22266	6	Epithelial proliferative
Composite-TMA-28_22267	6	Epithelial proliferative
Composite-TMA-28_22268	6	Epithelial proliferative
Composite-TMA-28_22272	6	Epithelial proliferative
Composite-TMA-28_22273	6	Epithelial proliferative
Composite-TMA-28_22274	6	Epithelial proliferative
Composite-TMA-28_22275	6	Epithelial proliferative
Composite-TMA-28_22276	6	Epithelial proliferative
Composite-TMA-28_22283	6	Epithelial proliferative
Composite-TMA-28_22285	6	Epithelial proliferative
Composite-TMA-28_22291	6	Epithelial proliferative
Composite-TMA-28_22294	6	Epithelial proliferative
Composite-TMA-28_22299	6	Epithelial proliferative
Composite-TMA-28_22300	13	Other immune
Composite-TMA-28_22305	6	Epithelial proliferative
Composite-TMA-28_22307	6	Epithelial proliferative
Composite-TMA-28_22309	6	Epithelial proliferative
Composite-TMA-28_22317	6	Epithelial proliferative
Composite-TMA-28_22322	6	Epithelial proliferative
Composite-TMA-28_22323	0	Other immune
Composite-TMA-28_22324	6	Epithelial proliferative
Composite-TMA-28_22325	6	Epithelial proliferative
Composite-TMA-28_22327	6	Epithelial proliferative
Composite-TMA-28_22329	13	Other immune
Composite-TMA-28_22330	6	Epithelial proliferative
Composite-TMA-28_22331	6	Epithelial proliferative
Composite-TMA-28_22333	6	Epithelial proliferative
Composite-TMA-28_22335	6	Epithelial proliferative
Composite-TMA-28_22337	6	Epithelial proliferative
Composite-TMA-28_22341	13	Other immune
Composite-TMA-28_22342	6	Epithelial proliferative
Composite-TMA-28_22343	6	Epithelial proliferative
Composite-TMA-28_22346	6	Epithelial proliferative
Composite-TMA-28_22347	6	Epithelial proliferative
Composite-TMA-28_22353	6	Epithelial proliferative
Composite-TMA-28_22354	13	Other immune
Composite-TMA-28_22355	6	Epithelial proliferative
Composite-TMA-28_22356	6	Epithelial proliferative
Composite-TMA-28_22357	6	Epithelial proliferative
Composite-TMA-28_22358	6	Epithelial proliferative
Composite-TMA-28_22361	6	Epithelial proliferative
Composite-TMA-28_22366	6	Epithelial proliferative
Composite-TMA-28_22367	6	Epithelial proliferative
Composite-TMA-28_22376	13	Other immune
Composite-TMA-28_22378	6	Epithelial proliferative
Composite-TMA-28_2238	6	Epithelial proliferative
Composite-TMA-28_22390	6	Epithelial proliferative
Composite-TMA-28_22391	3	Epithelial proliferative
Composite-TMA-28_22392	6	Epithelial proliferative
Composite-TMA-28_22393	6	Epithelial proliferative
Composite-TMA-28_22396	6	Epithelial proliferative
Composite-TMA-28_22399	6	Epithelial proliferative
Composite-TMA-28_2240	13	Other immune
Composite-TMA-28_22400	6	Epithelial proliferative
Composite-TMA-28_22402	6	Epithelial proliferative
Composite-TMA-28_22404	6	Epithelial proliferative
Composite-TMA-28_22414	6	Epithelial proliferative
Composite-TMA-28_22416	13	Other immune
Composite-TMA-28_22418	13	Other immune
Composite-TMA-28_22424	6	Epithelial proliferative
Composite-TMA-28_22425	6	Epithelial proliferative
Composite-TMA-28_22427	6	Epithelial proliferative
Composite-TMA-28_22433	6	Epithelial proliferative
Composite-TMA-28_22434	6	Epithelial proliferative
Composite-TMA-28_22437	6	Epithelial proliferative
Composite-TMA-28_22438	13	Other immune
Composite-TMA-28_22443	13	Other immune
Composite-TMA-28_22453	6	Epithelial proliferative
Composite-TMA-28_22455	6	Epithelial proliferative
Composite-TMA-28_22456	6	Epithelial proliferative
Composite-TMA-28_22459	6	Epithelial proliferative
Composite-TMA-28_22464	13	Other immune
Composite-TMA-28_22466	6	Epithelial proliferative
Composite-TMA-28_22467	6	Epithelial proliferative
Composite-TMA-28_22469	15	Unclear
Composite-TMA-28_22471	6	Epithelial proliferative
Composite-TMA-28_22473	13	Other immune
Composite-TMA-28_22475	15	Unclear
Composite-TMA-28_2248	6	Epithelial proliferative
Composite-TMA-28_22482	6	Epithelial proliferative
Composite-TMA-28_22483	6	Epithelial proliferative
Composite-TMA-28_22485	3	Epithelial proliferative
Composite-TMA-28_22489	6	Epithelial proliferative
Composite-TMA-28_22496	6	Epithelial proliferative
Composite-TMA-28_22498	13	Other immune
Composite-TMA-28_22499	13	Other immune
Composite-TMA-28_2250	20	Stromal
Composite-TMA-28_22500	6	Epithelial proliferative
Composite-TMA-28_22503	6	Epithelial proliferative
Composite-TMA-28_22504	6	Epithelial proliferative
Composite-TMA-28_22511	13	Other immune
Composite-TMA-28_22512	13	Other immune
Composite-TMA-28_22522	13	Other immune
Composite-TMA-28_22537	6	Epithelial proliferative
Composite-TMA-28_22538	6	Epithelial proliferative
Composite-TMA-28_22541	13	Other immune
Composite-TMA-28_22542	6	Epithelial proliferative
Composite-TMA-28_22543	6	Epithelial proliferative
Composite-TMA-28_2255	6	Epithelial proliferative
Composite-TMA-28_22553	6	Epithelial proliferative
Composite-TMA-28_22565	15	Unclear
Composite-TMA-28_22567	6	Epithelial proliferative
Composite-TMA-28_22571	6	Epithelial proliferative
Composite-TMA-28_22580	13	Other immune
Composite-TMA-28_22585	13	Other immune
Composite-TMA-28_22591	13	Other immune
Composite-TMA-28_22593	6	Epithelial proliferative
Composite-TMA-28_22594	13	Other immune
Composite-TMA-28_22595	13	Other immune
Composite-TMA-28_22596	6	Epithelial proliferative
Composite-TMA-28_22597	6	Epithelial proliferative
Composite-TMA-28_22598	15	Unclear
Composite-TMA-28_22600	6	Epithelial proliferative
Composite-TMA-28_22603	6	Epithelial proliferative
Composite-TMA-28_22604	6	Epithelial proliferative
Composite-TMA-28_22606	6	Epithelial proliferative
Composite-TMA-28_22607	6	Epithelial proliferative
Composite-TMA-28_22609	6	Epithelial proliferative
Composite-TMA-28_22613	6	Epithelial proliferative
Composite-TMA-28_22618	6	Epithelial proliferative
Composite-TMA-28_22619	6	Epithelial proliferative
Composite-TMA-28_22620	6	Epithelial proliferative
Composite-TMA-28_22630	6	Epithelial proliferative
Composite-TMA-28_22631	13	Other immune
Composite-TMA-28_22632	6	Epithelial proliferative
Composite-TMA-28_22637	13	Other immune
Composite-TMA-28_22638	6	Epithelial proliferative
Composite-TMA-28_2264	13	Other immune
Composite-TMA-28_22640	13	Other immune
Composite-TMA-28_22645	13	Other immune
Composite-TMA-28_22646	6	Epithelial proliferative
Composite-TMA-28_2265	6	Epithelial proliferative
Composite-TMA-28_22651	6	Epithelial proliferative
Composite-TMA-28_22652	6	Epithelial proliferative
Composite-TMA-28_22655	15	Unclear
Composite-TMA-28_22659	6	Epithelial proliferative
Composite-TMA-28_22681	6	Epithelial proliferative
Composite-TMA-28_22682	6	Epithelial proliferative
Composite-TMA-28_22683	6	Epithelial proliferative
Composite-TMA-28_22684	6	Epithelial proliferative
Composite-TMA-28_22688	6	Epithelial proliferative
Composite-TMA-28_22690	13	Other immune
Composite-TMA-28_22691	6	Epithelial proliferative
Composite-TMA-28_22696	13	Other immune
Composite-TMA-28_22697	6	Epithelial proliferative
Composite-TMA-28_227	6	Epithelial proliferative
Composite-TMA-28_22701	13	Other immune
Composite-TMA-28_22703	6	Epithelial proliferative
Composite-TMA-28_22704	6	Epithelial proliferative
Composite-TMA-28_22705	6	Epithelial proliferative
Composite-TMA-28_22707	13	Other immune
Composite-TMA-28_22708	13	Other immune
Composite-TMA-28_22713	6	Epithelial proliferative
Composite-TMA-28_22715	6	Epithelial proliferative
Composite-TMA-28_22717	13	Other immune
Composite-TMA-28_22720	6	Epithelial proliferative
Composite-TMA-28_22721	13	Other immune
Composite-TMA-28_22722	0	Other immune
Composite-TMA-28_22723	13	Other immune
Composite-TMA-28_22725	13	Other immune
Composite-TMA-28_22728	6	Epithelial proliferative
Composite-TMA-28_22732	6	Epithelial proliferative
Composite-TMA-28_22735	6	Epithelial proliferative
Composite-TMA-28_22737	6	Epithelial proliferative
Composite-TMA-28_2274	6	Epithelial proliferative
Composite-TMA-28_22741	13	Other immune
Composite-TMA-28_22744	15	Unclear
Composite-TMA-28_22750	6	Epithelial proliferative
Composite-TMA-28_22756	13	Other immune
Composite-TMA-28_22761	15	Unclear
Composite-TMA-28_22771	6	Epithelial proliferative
Composite-TMA-28_22773	13	Other immune
Composite-TMA-28_22774	6	Epithelial proliferative
Composite-TMA-28_22775	13	Other immune
Composite-TMA-28_2278	13	Other immune
Composite-TMA-28_22780	6	Epithelial proliferative
Composite-TMA-28_22781	6	Epithelial proliferative
Composite-TMA-28_22785	13	Other immune
Composite-TMA-28_22790	6	Epithelial proliferative
Composite-TMA-28_22791	6	Epithelial proliferative
Composite-TMA-28_22796	13	Other immune
Composite-TMA-28_22798	6	Epithelial proliferative
Composite-TMA-28_228	6	Epithelial proliferative
Composite-TMA-28_2280	20	Stromal
Composite-TMA-28_22800	6	Epithelial proliferative
Composite-TMA-28_22801	13	Other immune
Composite-TMA-28_22802	6	Epithelial proliferative
Composite-TMA-28_22806	13	Other immune
Composite-TMA-28_22807	6	Epithelial proliferative
Composite-TMA-28_22814	6	Epithelial proliferative
Composite-TMA-28_22816	6	Epithelial proliferative
Composite-TMA-28_22817	6	Epithelial proliferative
Composite-TMA-28_22818	6	Epithelial proliferative
Composite-TMA-28_22819	6	Epithelial proliferative
Composite-TMA-28_22823	6	Epithelial proliferative
Composite-TMA-28_22825	6	Epithelial proliferative
Composite-TMA-28_22828	6	Epithelial proliferative
Composite-TMA-28_22829	6	Epithelial proliferative
Composite-TMA-28_22832	13	Other immune
Composite-TMA-28_22833	6	Epithelial proliferative
Composite-TMA-28_22838	6	Epithelial proliferative
Composite-TMA-28_22839	6	Epithelial proliferative
Composite-TMA-28_22840	6	Epithelial proliferative
Composite-TMA-28_22841	6	Epithelial proliferative
Composite-TMA-28_22844	6	Epithelial proliferative
Composite-TMA-28_22845	6	Epithelial proliferative
Composite-TMA-28_22847	6	Epithelial proliferative
Composite-TMA-28_2285	6	Epithelial proliferative
Composite-TMA-28_22850	6	Epithelial proliferative
Composite-TMA-28_22860	6	Epithelial proliferative
Composite-TMA-28_22861	6	Epithelial proliferative
Composite-TMA-28_22862	6	Epithelial proliferative
Composite-TMA-28_22863	13	Other immune
Composite-TMA-28_22868	6	Epithelial proliferative
Composite-TMA-28_22869	13	Other immune
Composite-TMA-28_2287	20	Stromal
Composite-TMA-28_22873	6	Epithelial proliferative
Composite-TMA-28_22874	6	Epithelial proliferative
Composite-TMA-28_22880	6	Epithelial proliferative
Composite-TMA-28_22881	6	Epithelial proliferative
Composite-TMA-28_22883	13	Other immune
Composite-TMA-28_22889	6	Epithelial proliferative
Composite-TMA-28_22890	6	Epithelial proliferative
Composite-TMA-28_22894	6	Epithelial proliferative
Composite-TMA-28_22897	6	Epithelial proliferative
Composite-TMA-28_22898	6	Epithelial proliferative
Composite-TMA-28_22899	6	Epithelial proliferative
Composite-TMA-28_22900	6	Epithelial proliferative
Composite-TMA-28_22901	6	Epithelial proliferative
Composite-TMA-28_22903	6	Epithelial proliferative
Composite-TMA-28_22904	13	Other immune
Composite-TMA-28_22905	6	Epithelial proliferative
Composite-TMA-28_22918	6	Epithelial proliferative
Composite-TMA-28_22919	13	Other immune
Composite-TMA-28_22923	6	Epithelial proliferative
Composite-TMA-28_22924	6	Epithelial proliferative
Composite-TMA-28_22926	6	Epithelial proliferative
Composite-TMA-28_22927	2	Epithelial
Composite-TMA-28_22929	6	Epithelial proliferative
Composite-TMA-28_22932	6	Epithelial proliferative
Composite-TMA-28_22933	6	Epithelial proliferative
Composite-TMA-28_22934	6	Epithelial proliferative
Composite-TMA-28_22941	6	Epithelial proliferative
Composite-TMA-28_22943	13	Other immune
Composite-TMA-28_2295	0	Other immune
Composite-TMA-28_22951	6	Epithelial proliferative
Composite-TMA-28_22952	6	Epithelial proliferative
Composite-TMA-28_22954	6	Epithelial proliferative
Composite-TMA-28_22963	6	Epithelial proliferative
Composite-TMA-28_22966	6	Epithelial proliferative
Composite-TMA-28_22967	6	Epithelial proliferative
Composite-TMA-28_22973	6	Epithelial proliferative
Composite-TMA-28_22974	6	Epithelial proliferative
Composite-TMA-28_22975	15	Unclear
Composite-TMA-28_22986	6	Epithelial proliferative
Composite-TMA-28_22987	6	Epithelial proliferative
Composite-TMA-28_22988	6	Epithelial proliferative
Composite-TMA-28_22997	6	Epithelial proliferative
Composite-TMA-28_22998	6	Epithelial proliferative
Composite-TMA-28_230	13	Other immune
Composite-TMA-28_23004	13	Other immune
Composite-TMA-28_23008	6	Epithelial proliferative
Composite-TMA-28_2301	6	Epithelial proliferative
Composite-TMA-28_23012	13	Other immune
Composite-TMA-28_23013	6	Epithelial proliferative
Composite-TMA-28_23014	13	Other immune
Composite-TMA-28_23015	6	Epithelial proliferative
Composite-TMA-28_23016	13	Other immune
Composite-TMA-28_23017	6	Epithelial proliferative
Composite-TMA-28_23022	6	Epithelial proliferative
Composite-TMA-28_23032	6	Epithelial proliferative
Composite-TMA-28_23035	6	Epithelial proliferative
Composite-TMA-28_23037	13	Other immune
Composite-TMA-28_2304	6	Epithelial proliferative
Composite-TMA-28_23041	6	Epithelial proliferative
Composite-TMA-28_23043	6	Epithelial proliferative
Composite-TMA-28_23044	6	Epithelial proliferative
Composite-TMA-28_23045	6	Epithelial proliferative
Composite-TMA-28_23046	6	Epithelial proliferative
Composite-TMA-28_23047	6	Epithelial proliferative
Composite-TMA-28_23048	6	Epithelial proliferative
Composite-TMA-28_23053	6	Epithelial proliferative
Composite-TMA-28_23061	15	Unclear
Composite-TMA-28_23066	6	Epithelial proliferative
Composite-TMA-28_23067	6	Epithelial proliferative
Composite-TMA-28_23068	6	Epithelial proliferative
Composite-TMA-28_23069	6	Epithelial proliferative
Composite-TMA-28_23070	6	Epithelial proliferative
Composite-TMA-28_23071	6	Epithelial proliferative
Composite-TMA-28_23072	6	Epithelial proliferative
Composite-TMA-28_23075	6	Epithelial proliferative
Composite-TMA-28_23077	13	Other immune
Composite-TMA-28_23078	6	Epithelial proliferative
Composite-TMA-28_2308	6	Epithelial proliferative
Composite-TMA-28_23080	15	Unclear
Composite-TMA-28_23083	13	Other immune
Composite-TMA-28_23084	0	Other immune
Composite-TMA-28_23086	6	Epithelial proliferative
Composite-TMA-28_23088	6	Epithelial proliferative
Composite-TMA-28_23091	6	Epithelial proliferative
Composite-TMA-28_23092	6	Epithelial proliferative
Composite-TMA-28_23093	6	Epithelial proliferative
Composite-TMA-28_23097	13	Other immune
Composite-TMA-28_23098	6	Epithelial proliferative
Composite-TMA-28_23102	6	Epithelial proliferative
Composite-TMA-28_23103	13	Other immune
Composite-TMA-28_23104	15	Unclear
Composite-TMA-28_23108	6	Epithelial proliferative
Composite-TMA-28_23109	6	Epithelial proliferative
Composite-TMA-28_23110	13	Other immune
Composite-TMA-28_23112	6	Epithelial proliferative
Composite-TMA-28_23113	6	Epithelial proliferative
Composite-TMA-28_23114	13	Other immune
Composite-TMA-28_23116	6	Epithelial proliferative
Composite-TMA-28_23117	15	Unclear
Composite-TMA-28_2312	6	Epithelial proliferative
Composite-TMA-28_23121	6	Epithelial proliferative
Composite-TMA-28_23124	6	Epithelial proliferative
Composite-TMA-28_23125	6	Epithelial proliferative
Composite-TMA-28_23126	6	Epithelial proliferative
Composite-TMA-28_23128	6	Epithelial proliferative
Composite-TMA-28_23129	6	Epithelial proliferative
Composite-TMA-28_23130	6	Epithelial proliferative
Composite-TMA-28_23131	6	Epithelial proliferative
Composite-TMA-28_23133	13	Other immune
Composite-TMA-28_23143	13	Other immune
Composite-TMA-28_23144	6	Epithelial proliferative
Composite-TMA-28_23146	6	Epithelial proliferative
Composite-TMA-28_23148	6	Epithelial proliferative
Composite-TMA-28_23149	6	Epithelial proliferative
Composite-TMA-28_23150	13	Other immune
Composite-TMA-28_23152	0	Other immune
Composite-TMA-28_23153	6	Epithelial proliferative
Composite-TMA-28_23155	13	Other immune
Composite-TMA-28_23158	0	Other immune
Composite-TMA-28_2316	13	Other immune
Composite-TMA-28_23160	6	Epithelial proliferative
Composite-TMA-28_23162	6	Epithelial proliferative
Composite-TMA-28_23164	6	Epithelial proliferative
Composite-TMA-28_23165	6	Epithelial proliferative
Composite-TMA-28_23167	6	Epithelial proliferative
Composite-TMA-28_23170	13	Other immune
Composite-TMA-28_23171	6	Epithelial proliferative
Composite-TMA-28_23172	6	Epithelial proliferative
Composite-TMA-28_23178	6	Epithelial proliferative
Composite-TMA-28_23179	6	Epithelial proliferative
Composite-TMA-28_23183	6	Epithelial proliferative
Composite-TMA-28_23185	6	Epithelial proliferative
Composite-TMA-28_23187	6	Epithelial proliferative
Composite-TMA-28_23188	6	Epithelial proliferative
Composite-TMA-28_23192	6	Epithelial proliferative
Composite-TMA-28_23195	13	Other immune
Composite-TMA-28_23196	6	Epithelial proliferative
Composite-TMA-28_23197	15	Unclear
Composite-TMA-28_23201	6	Epithelial proliferative
Composite-TMA-28_23204	6	Epithelial proliferative
Composite-TMA-28_23205	6	Epithelial proliferative
Composite-TMA-28_23207	0	Other immune
Composite-TMA-28_23208	13	Other immune
Composite-TMA-28_23209	6	Epithelial proliferative
Composite-TMA-28_2321	6	Epithelial proliferative
Composite-TMA-28_23210	6	Epithelial proliferative
Composite-TMA-28_23212	3	Epithelial proliferative
Composite-TMA-28_23215	6	Epithelial proliferative
Composite-TMA-28_23216	6	Epithelial proliferative
Composite-TMA-28_23220	6	Epithelial proliferative
Composite-TMA-28_23221	6	Epithelial proliferative
Composite-TMA-28_23223	6	Epithelial proliferative
Composite-TMA-28_23224	6	Epithelial proliferative
